Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,5,0,2,0,0.0,3,95,70983.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Smartphones,1,0,1,1,0.0,1,95,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,1,0.0,1,95,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,1,0,2,1,0.0,1,95,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Computing,2,0,2,1,0.0,4,94,55984.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,3,0,1,1,0.0,3,91,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,5,0,1,0,0.0,1,93,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Smartphones,3,0,1,0,0.0,1,93,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Computing,1,0,1,0,0.0,1,93,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Mini,3,0,1,1,0.0,1,93,0.0
0,3,Desktop,0,0,Mips Bank Transfer,Male,0,1,Mobile,2,0,2,1,0.0,2,92,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,4,0,1,0,0.0,1,92,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,1,0.0,1,92,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,4,0,0,0,0.0,1,92,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,2,0,0.0,9,91,18988.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Computing,3,0,2,1,0.0,3,91,79472.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,2,0,1,1,0.0,2,90,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Tools,2,0,2,1,0.0,1,90,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,2,0,2,0,0.0,3,90,14989.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,1,0,0.0,1,89,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,5,0,1,1,0.0,1,89,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,2,0,2,0,0.0,4,89,24988.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Tools,5,0,1,1,0.0,2,46,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,3,0,2,0,0.0,1,89,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,TV & Audio,5,0,1,1,0.0,5,88,3990.0
0,2,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,2,0,1,0,0.0,1,88,0.0
0,2,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,5,0,1,0,0.0,1,88,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Wet & Dry Vacuum Cleaner,3,0,1,1,0.0,5,87,9979.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Television,5,0,1,0,0.0,1,87,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Smartphones,1,0,1,1,0.0,1,87,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Computing,1,0,1,1,0.0,1,87,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Home Appliances,4,0,1,1,0.0,1,86,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,3,0,2,1,0.0,4,86,0.0
0,2,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,5,0,1,1,0.0,1,85,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Computing,2,0,1,0,0.0,1,85,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,1,1,0.0,1,85,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Fryers,1,0,2,1,0.0,1,85,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,2,0,1,0,0.0,1,79,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,0,0.0,1,85,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Male,0,1,Mobile,4,0,0,1,0.0,1,85,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,0,0.0,1,85,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,2,0,0.0,1,85,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,3,0,2,0,0.0,1,85,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Beauty & Fitness,2,0,3,1,0.0,1,84,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Computing,2,0,1,1,0.0,1,85,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,High Pressure Cleaners,3,0,2,0,0.0,1,84,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1,0,0.0,2,82,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,1,0,2,0,0.0,1,84,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Microwaves,4,0,1,0,0.0,2,83,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Beauty & Fitness,1,0,2,1,0.0,6,83,1390.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Beauty & Fitness,5,0,2,1,0.0,5,82,2490.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,4,0,1,1,0.0,1,82,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Keyboard & Mouse,5,0,1,0,0.0,1,82,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,4,0,1,0,0.0,1,82,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,3,0,1,0,0.0,3,81,7989.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,3,1,0.0,1,81,6989.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Smartphones,2,0,1,1,0.0,1,81,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,4,0,1,0,0.0,1,81,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,2,0,1,0,0.0,1,81,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Computing,4,0,1,1,0.0,1,81,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,1,1,0.0,1,80,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,3,0,1,0,0.0,1,80,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,2,0,1,1,0.0,1,80,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wearables,4,0,1,0,0.0,1,67,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,2,0,2,1,0.0,2,78,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,5,0,1,0,0.0,1,78,0.0
0,2,Desktop,0,0,Mips Juice,Male,0,1,No Category Found,2,0,1,0,0.0,1,78,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,TV & Audio,4,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,5,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Television,5,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,4,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,1,0,2,0,0.0,1,78,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,2,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,5,0,2,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,5,0,1,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Mips Juice,Male,0,1,Computer Speakers,2,0,1,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,5,0,1,1,0.0,1,78,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,2,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,2,0,1,0,0.0,1,78,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,0,0.0,3,78,11989.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,0,0.0,1,77,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,2,0,1,0,0.0,2,71,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,3,0,0.0,1,77,0.0
0,2,Desktop,0,0,Pay on Delivery,Male,0,1,Wearables,5,0,0,1,0.0,1,76,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,3,0,1,1,0.0,3,76,8989.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,5,0,1,1,0.0,1,75,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1,0,0.0,3,75,11989.0
0,2,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,5,0,2,0,0.0,1,75,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,0,0.0,1,75,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Small Appliances,5,0,4,1,0.0,11,70,1490.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,3,0,0.0,1,75,7989.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,2,0,2,0,0.0,1,75,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Wearables,1,0,1,1,0.0,1,74,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Computing,1,0,3,1,0.0,1,65,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Gas Water Heaters,3,0,1,1,0.0,1,74,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1,0,0.0,1,73,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,1,0.0,3,73,7989.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,1,0,0.0,1,73,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,5,0,1,0,0.0,1,72,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,2,0,1,0,0.0,1,72,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,1,1,0.0,1,72,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,1,0,0.0,1,71,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,4,0,1,0,0.0,1,71,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,No Category Found,3,0,1,1,0.0,1,71,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,1,0,1,0,0.0,1,71,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,3,1,0.0,1,71,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,1,1,0.0,1,71,0.0
0,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1,1,0.0,1,71,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,3,0,1,0,0.0,1,71,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,1,1,0.0,1,71,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,2,0,0.0,1,71,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,1,0.0,1,71,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2,1,0.0,2,65,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Headset,3,0,2,1,0.0,5,69,690.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,4,0,2,1,0.0,1,69,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1,0,0.0,1,69,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,3,0,1,1,0.0,3,69,9489.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,0,0.0,1,64,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,2,1,0.0,1,60,0.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,3,0,2,1,0.0,1,68,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,1,0.0,3,67,9989.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0.0,3,61,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,4,0,1,0,0.0,4,66,12989.0
0,2,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,1,0,1,0,0.0,1,66,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,3,0,1,1,0.0,1,66,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,1,0.0,1,65,0.0
0,2,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,1,0,1,0,0.0,1,64,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2,1,0.0,1,64,0.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,5,0,1,1,0.0,1,64,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Small Appliances,3,0,1,0,0.0,6,63,1589.97
0,2,Desktop,0,0,Pay Now,Female,0,1,Hot Deals,2,0,1,0,0.0,1,63,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1,1,0.0,1,63,0.0
0,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2,0,0.0,1,63,0.0
0,2,Desktop,0,0,No Payment Information Required,Female,0,1,Hedge Trimmer,4,0,1,1,0.0,4,62,5489.0
0,2,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,2,0,1,1,0.0,1,62,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,5,0,2,1,0.0,1,61,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,2,0,1,1,0.0,4,61,11989.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2,1,0.0,1,61,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,3,0,2,1,0.0,2,61,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Beauty & Fitness,2,0,1,1,0.0,1,41,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Small Appliances,5,0,2,0,0.0,5,60,3990.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,5,0,1,1,0.0,1,60,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,1,0,1,1,0.0,6,60,2289.97
0,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1,0,0.0,1,59,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Smartphones,3,0,2,0,0.0,2,58,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,2,0,0.0,1,57,0.0
0,1,Desktop,0,0,Mips Bank Transfer,Female,0,1,Mobile,2,0,1,0,0.0,1,58,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,0,0.0,1,57,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Microwaves,2,0,1,0,0.0,1,57,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Microwaves,4,0,1,0,0.0,1,57,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,2,0,2,1,0.0,1,57,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Mobile,3,0,2,1,0.0,1,57,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Wet & Dry Vacuum Cleaner,2,0,2,0,0.0,1,57,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,2,0,1,0,0.0,5,57,2490.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,0.0,1,56,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,1,1,0.0,1,56,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,1,0,1,0,0.0,1,56,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,3,0,2,1,0.0,1,56,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,2,1,0.0,1,55,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Laptops,4,0,1,0,0.0,1,55,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,4,0,1,0,0.0,3,55,11989.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,2,0,0.0,1,55,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,1,0,1,0,0.0,3,54,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,No Category Found,4,0,1,0,0.0,2,32,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,5,0,1,1,0.0,3,54,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,No Category Found,1,0,1,1,0.0,1,54,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Smartphones,5,0,1,1,0.0,4,53,18988.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Television,2,0,1,1,0.0,1,53,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,2,0,1,1,0.0,1,53,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,3,0,1,0,0.0,1,53,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,2,0,1,0,0.0,1,53,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,0,0.0,1,53,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,4,0,1,0,0.0,3,52,18988.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,1,0,1,0,0.0,1,52,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,2,0,1,0,0.0,2,52,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,3,0,1,1,0.0,1,52,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Portable Speaker,1,0,1,0,0.0,1,51,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,1,0,1,0,0.0,1,50,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Male,0,1,No Category Found,3,0,1,0,0.0,1,51,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,0.0,2,40,0.0
0,1,Desktop,0,0,Pay Now,Male,0,1,Refrigerators,1,0,1,1,0.0,1,50,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,No Category Found,3,0,2,0,0.0,1,50,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,1,1,0.0,1,50,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,5,0,1,1,0.0,1,50,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,2,0,0.0,1,50,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,2,1,0.0,2,50,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0.0,1,50,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,4,0,1,1,0.0,1,50,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Wearables,2,0,1,1,0.0,1,50,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,1,0,0.0,1,50,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Small Appliances,2,0,2,1,0.0,7,49,1190.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,2,0,0.0,1,49,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,3,0,2,0,0.0,4,49,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,4,0,1,1,0.0,1,49,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,5,0,2,0,0.0,4,48,2390.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,2,1,0.0,1,48,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,1,0.0,1,48,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,2,0,1,1,0.0,1,48,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,4,0,0,0,0.0,1,48,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,1,0,1,1,0.0,5,48,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Hedge Trimmer,1,0,2,1,0.0,5,48,6289.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Computing,3,0,0,0,0.0,1,47,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Smartphones,5,0,1,1,0.0,1,47,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1,1,0.0,1,47,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,No Category Found,1,0,1,1,0.0,3,46,7489.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2,0,0.0,1,46,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,3,0,2,1,0.0,1,46,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,1,0,0.0,1,45,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,2,1,0.0,3,45,17988.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,5,0,1,0,0.0,2,29,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,5,0,1,1,0.0,4,34,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Air Purifiers,3,0,2,0,0.0,2,45,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,1,0.0,1,45,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,1,0,0.0,1,38,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,No Category Found,2,0,1,1,0.0,1,44,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Computing,2,0,1,0,0.0,1,43,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,1,0,0.0,1,43,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Furniture & Deco,4,0,2,0,0.0,1,43,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,1,0.0,1,43,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Food Processor,1,0,1,1,0.0,5,42,3490.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,4,0,2,1,0.0,1,42,0.0
0,1,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,2,0,2,1,0.0,4,41,11989.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2,0,0.0,1,41,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Wearables,1,0,1,0,0.0,1,40,0.0
0,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,4,0,2,0,0.0,4,40,6989.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,4,0,2,1,0.0,1,40,0.0
0,1,Desktop,0,0,Pay Now,Female,0,1,No Category Found,3,0,1,0,0.0,1,40,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Wearables,1,0,1,0,0.0,1,39,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Mobile,5,0,2,0,0.0,6,39,4990.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,2,0,1,1,0.0,1,39,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,0,0.0,1,39,0.0
0,1,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,1,0.0,1,39,0.0
0,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,0,0.0,1,39,0.0
0,1,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,4,0,1,0,0.0,5,38,2490.0
0,1,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,0,0.0,1,38,0.0
